idx,prediction,actual,correct,confidence,prob_up,actual_return,meets_threshold
1337,0,1,False,0.620023639535125,0.37997636046487515,0.05624913781262196,True
1338,0,1,False,0.5012159096726068,0.4987840903273933,0.017389059259472078,False
1339,1,1,True,0.6584602652048652,0.6584602652048652,0.04974651847508736,True
1340,1,1,True,0.768552017515889,0.768552017515889,0.0658525182929122,True
1341,1,1,True,0.646093237910914,0.646093237910914,0.04100863314988511,True
1342,1,1,True,0.5691343301743793,0.5691343301743793,0.10805161087223414,False
1343,0,1,False,0.5358119371637929,0.4641880628362071,0.08494452306275305,False
1344,1,1,True,0.5609947402611472,0.5609947402611472,0.07607938738272976,False
1345,1,1,True,0.6493892776202467,0.6493892776202467,0.05351606066074444,True
1346,1,1,True,0.6786905924178913,0.6786905924178913,0.025063880859679318,True
