prediction,actual,correct,prob_up,confidence
1,0,False,0.5989198991195683,0.7999999999999999
1,1,True,0.6850081483348716,0.7999999999999999
0,0,True,0.49713563153101714,0.7999999999999999
1,1,True,0.7565425022392286,0.7999999999999999
1,1,True,0.6618704527223802,0.7999999999999999
1,0,False,0.6577614769824084,0.7
1,1,True,0.6783957781781744,0.7
0,0,True,0.38226972454932057,0.7
0,0,True,0.36691437975723673,0.7
1,0,False,0.6145094198260737,0.7
1,1,True,0.5665100217580429,0.7
1,1,True,0.7601988816151828,0.7
1,1,True,0.5766014506573562,0.6
1,1,True,0.6153666223436034,0.6
0,0,True,0.47483295021728994,0.5
0,1,False,0.4101074016704061,0.6
0,1,False,0.2058290224271842,0.7999999999999999
0,1,False,0.26356557599593794,0.7
0,1,False,0.1271299982926403,0.95
0,1,False,0.48063448640971623,0.75
0,1,False,0.2029144961263954,0.75
0,0,True,0.22584833514523714,0.95
0,1,False,0.2153411499411655,0.95
0,1,False,0.34213551439982937,0.95
0,0,True,0.12886378490835268,0.95
0,1,False,0.23518751219023276,0.95
0,1,False,0.24444397281785923,0.95
0,1,False,0.229266731646246,0.95
0,1,False,0.15819139110542232,0.95
0,0,True,0.24278307810382277,0.85
0,1,False,0.09628968408977917,0.95
0,1,False,0.4425806203484044,0.95
0,0,True,0.3102653171693891,0.85
0,0,True,0.3874004106089341,0.95
0,0,True,0.443485433508977,0.95
0,1,False,0.42003419000060277,0.95
1,0,False,0.5563247097533317,0.95
1,1,True,0.5421250669032577,0.85
0,0,True,0.3192178205495204,0.85
0,1,False,0.3185772379471286,0.95
1,0,False,0.6113359438095708,0.95
0,0,True,0.4253709886364179,0.7999999999999999
1,1,True,0.7274789299787034,0.6
1,0,False,0.5535562056591806,0.7999999999999999
1,0,False,0.7764808696019614,0.7999999999999999
1,1,True,0.8433878883963237,0.7
0,0,True,0.40492553179326424,0.7999999999999999
1,1,True,0.7963802888655088,0.85
1,0,False,0.5195785083321387,0.95
0,0,True,0.2570319991487995,0.85
0,0,True,0.32914604853454843,0.95
0,0,True,0.3646429704852404,0.85
1,0,False,0.5623995243992068,0.95
1,0,False,0.7149619201666882,0.85
1,1,True,0.5948230248366682,0.95
0,0,True,0.37321077357861343,0.95
1,1,True,0.5332905987382696,0.95
0,1,False,0.34878475438736417,0.95
0,0,True,0.3306291188754483,0.95
0,0,True,0.40577927622769605,0.95
0,0,True,0.4562324549459302,0.95
1,1,True,0.5224249698506013,0.95
1,1,True,0.5163395774540819,0.95
1,0,False,0.6516374625967494,0.95
1,1,True,0.8177755174473536,0.95
1,0,False,0.5869149888401181,0.95
0,0,True,0.4972584541599987,0.95
0,0,True,0.2419287485871501,0.95
1,1,True,0.5854500612016299,0.75
1,1,True,0.734539196802243,0.75
1,0,False,0.5552642338715118,0.85
1,0,False,0.8532654293437214,0.95
1,0,False,0.7070706001972614,0.95
1,0,False,0.6834857428412683,0.75
1,1,True,0.8891632159293558,0.85
1,0,False,0.7637427022399239,0.95
1,0,False,0.713101480061283,0.85
0,0,True,0.43773351083639944,0.95
1,1,True,0.5329638298506614,0.95
1,1,True,0.7121622909293456,0.95
0,1,False,0.4962184221882695,0.95
0,1,False,0.49664924908509817,0.95
0,1,False,0.36254997128127714,0.95
1,1,True,0.6982278727799814,0.95
0,0,True,0.4804829413500084,0.95
1,0,False,0.7861954845705619,0.95
0,1,False,0.4178036801445016,0.95
0,1,False,0.46858588003268237,0.95
0,0,True,0.308690295769772,0.7999999999999999
1,1,True,0.5621389730241416,0.7999999999999999
1,0,False,0.5109088790606467,0.7999999999999999
0,0,True,0.152771363025458,0.7999999999999999
0,0,True,0.3432848029142102,0.7999999999999999
0,1,False,0.1563288932553238,0.7999999999999999
0,0,True,0.19397704511311073,0.7999999999999999
1,0,False,0.5817176861278223,0.7999999999999999
0,1,False,0.3157504523412665,0.7999999999999999
1,1,True,0.5837528903980784,0.7999999999999999
0,1,False,0.4436690868819213,0.7999999999999999
0,0,True,0.4106316657472349,0.7999999999999999
0,1,False,0.36814357709176343,0.95
0,0,True,0.19627318745569503,0.95
1,1,True,0.5559083934735712,0.95
1,1,True,0.639702535977913,0.95
1,0,False,0.6162777228529996,0.95
1,0,False,0.5196470801065952,0.95
0,1,False,0.4987371490911126,0.95
1,0,False,0.7876089004717819,0.7999999999999999
1,0,False,0.697372502171664,0.7999999999999999
0,1,False,0.38819661239005027,0.7999999999999999
1,0,False,0.7819175100657232,0.7
1,1,True,0.7955861975895948,0.7
1,0,False,0.6506776675984933,0.7999999999999999
1,0,False,0.6279076801278043,0.7999999999999999
0,1,False,0.423776579283574,0.7999999999999999
1,1,True,0.578645894451085,0.7999999999999999
