prediction,actual,correct,prob_up,confidence,perfect_condition
0,0,True,0.28063869395701646,0.4669882561635198,0.4791021036253282
1,1,True,0.6469445078736122,0.36312350087013057,0.39279542306566184
0,0,True,0.4952630233812634,0.3194222310239987,0.45225720721822393
1,1,True,0.7659926139956906,0.6722549986696851,0.7323706146746725
0,0,True,0.43914701535011236,0.39260458569240086,0.5087039927178119
0,0,True,0.48265013733683254,0.2708605675341714,0.3720723570518156
0,1,False,0.32224090823473617,0.4089655341934765,0.4318715416204546
1,1,True,0.770533273352546,0.43078455337563726,0.38352084194872815
1,0,False,0.9242746416562847,0.5607576922395389,0.4374184389225258
1,0,False,0.6861784107850063,0.4333086758804032,0.459430899156285
1,0,False,0.5875260881774105,0.4511705468777861,0.5695069913876284
0,1,False,0.4045298478945648,0.42140695624453756,0.5201783785446806
1,1,True,0.8416500490411619,0.6666116374172572,0.6594594399893714
1,1,True,0.7675621540607347,0.4331657303922457,0.38946919707972133
0,1,False,0.4317227915268975,0.5519671754421726,0.7300012147975874
1,0,False,0.5941978457651148,0.6068937707112253,0.7862500903602236
1,0,False,0.7153143690387616,0.6094288048194421,0.686057404851693
0,1,False,0.41199206806793126,0.541282431674384,0.6978252464502039
0,1,False,0.38895127575481575,0.434042587174414,0.524876218039005
1,1,True,0.6025574019240483,0.42893121997924544,0.5248525411783093
1,0,False,0.5925046699544332,0.596702843505417,0.7731429164753674
0,0,True,0.395094717952581,0.40594366472636567,0.4900007078541633
0,0,True,0.4570116324399623,0.5679523616140725,0.7745133443972142
1,1,True,0.8195966346861517,0.506913033998206,0.4502215045521643
1,1,True,0.5369016508536429,0.36115964197972095,0.48431235923933597
0,0,True,0.31148800868686805,0.47095934507648257,0.5112173575551477
